Transaction_ID,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_ID,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,Device_ID,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Fraud_Label
536533,20986,5,5:16,2/15/2025,Online,39526,Fuel,Faisalabad,Lahore,157,480703,148.92.117.183,Debit,15,4,21,4,9,No,No,0,No,0,Normal
161401,34543,9,12:47,2/8/2025,Online,35511,Clothing,Faisalabad,Lahore,335,498632,73.220.126.132,Debit,16,1,9,1,8,Yes,Yes,2,Yes,1,Normal
318214,94674,3,0:32,3/8/2025,Online,80167,Clothing,Lahore,Karachi,371,930353,50.68.73.59,Credit,14,5,20,3,7,Yes,No,0,No,1,Normal
224182,45055,5,1:58,4/9/2025,POS,30030,Clothing,Dubai,Islamabad,277,313438,241.200.220.50,Credit,5,6,12,4,5,No,No,1,No,1,Normal
195180,46211,4,4:32,1/1/2025,POS,46573,Grocery,Bangkok,Karachi,519,357817,134.146.51.183,Credit,3,2,8,1,8,No,Yes,2,No,0,Normal
539135,51147,7,18:57,2/2/2025,Online,79993,ATM,Singapore,Lahore,402,288443,202.253.1.137,Debit,12,5,10,4,7,No,Yes,0,Yes,0,Normal
270839,45119,1,8:33,1/2/2025,POS,87070,Restaurant,Dubai,Faisalabad,485,125586,202.177.236.249,Credit,5,6,12,2,3,No,No,1,Yes,0,Normal
685961,70439,2,6:27,2/16/2025,Online,38473,Clothing,Lahore,Islamabad,273,962191,166.33.29.10,Credit,20,1,13,1,6,Yes,Yes,2,No,1,Normal
540100,78513,6,2:44,1/27/2025,ATM,12534,Restaurant,Bangkok,Faisalabad,448,116476,152.107.64.113,Credit,30,4,15,1,8,No,No,0,Yes,1,Normal
860715,72071,3,13:40,2/19/2025,POS,43775,Restaurant,Bangkok,Multan,439,366972,63.253.63.239,Debit,13,7,3,2,7,Yes,Yes,2,Yes,1,Normal
466895,89334,1,15:02,1/16/2025,Online,83971,Grocery,Kuala Lumpur,Multan,88,487553,70.240.117.149,Debit,5,5,2,2,6,No,Yes,2,Yes,0,Fraud
468403,25926,7,12:50,4/21/2025,Online,28512,Clothing,Lahore,Faisalabad,104,100468,85.95.26.60,Debit,7,5,9,2,3,No,Yes,2,No,1,Normal
445991,70989,4,6:49,3/4/2025,Online,31826,Restaurant,Dubai,Lahore,560,619537,103.28.71.20,Debit,25,3,6,3,6,Yes,Yes,2,No,1,Normal
361179,16834,4,20:59,1/6/2025,ATM,51491,Grocery,London,Faisalabad,474,259096,92.136.38.88,Credit,32,1,2,1,6,No,No,2,No,1,Normal
559360,42034,2,6:29,3/21/2025,POS,83235,Grocery,Lahore,Multan,173,723697,43.43.54.253,Debit,9,5,20,2,2,No,Yes,1,No,1,Normal
565221,61837,2,3:00,4/25/2025,ATM,71056,Grocery,Dubai,Karachi,277,789558,241.249.36.211,Credit,38,6,9,3,6,Yes,No,2,No,0,Normal
557872,96700,4,4:23,2/11/2025,ATM,23739,Restaurant,Singapore,Faisalabad,71,519228,252.146.231.225,Credit,13,6,10,2,1,Yes,No,0,No,1,Normal
168020,45348,7,18:02,2/11/2025,ATM,68980,Electronics,Bangkok,Karachi,527,326154,217.200.247.32,Credit,20,2,3,5,6,Yes,Yes,2,No,0,Normal
498336,26902,3,14:22,3/17/2025,Online,70596,Restaurant,Karachi,Multan,503,786896,176.191.31.232,Credit,16,3,4,2,9,Yes,Yes,0,No,1,Normal
270443,78929,8,22:55,2/24/2025,ATM,21634,Fuel,Lahore,Islamabad,3,756359,211.161.225.166,Credit,26,4,11,1,1,Yes,No,0,Yes,1,Fraud
286797,57899,4,5:29,2/6/2025,Online,70405,Electronics,Kuala Lumpur,Multan,377,767561,10.85.64.164,Debit,38,3,4,2,4,No,No,1,Yes,0,Normal
426896,20600,8,21:03,1/7/2025,POS,63592,Fuel,Lahore,Multan,108,244722,71.61.175.60,Debit,7,2,14,3,9,No,Yes,1,No,0,Normal
317834,40566,4,17:29,3/4/2025,Online,97672,Fuel,Kuala Lumpur,Islamabad,482,245914,248.90.124.106,Debit,17,7,21,2,7,No,No,1,Yes,1,Normal
157988,60463,3,4:59,2/17/2025,POS,53087,Clothing,Bangkok,Karachi,335,245795,95.193.67.203,Credit,31,5,12,4,2,No,No,1,Yes,0,Normal
917730,16058,7,6:01,2/16/2025,POS,46235,Fuel,Lahore,Islamabad,452,826293,33.185.18.235,Debit,17,2,15,2,4,Yes,No,1,No,0,Normal
164515,81671,9,2:20,4/12/2025,Online,13913,ATM,Karachi,Karachi,554,663740,30.96.7.228,Debit,14,4,1,5,8,Yes,No,0,Yes,0,Normal
689453,84636,1,23:09,3/2/2025,Online,55778,Grocery,Singapore,Lahore,247,781705,114.112.19.117,Credit,15,1,12,2,8,No,Yes,2,Yes,0,Normal
567510,39791,2,21:02,4/30/2025,ATM,52126,Restaurant,Kuala Lumpur,Karachi,596,349149,5.31.166.155,Credit,8,4,24,4,5,Yes,Yes,2,No,0,Normal
109264,18453,1,16:12,4/22/2025,Online,26561,Grocery,Bangkok,Karachi,542,196425,33.125.100.253,Credit,25,4,17,4,2,Yes,Yes,1,Yes,1,Fraud
461650,85002,8,9:24,2/11/2025,Online,85514,Electronics,Singapore,Lahore,451,965912,128.112.18.244,Credit,20,3,21,4,4,Yes,No,1,Yes,0,Normal
303682,85688,6,12:32,4/8/2025,Online,58736,Fuel,Singapore,Karachi,114,862892,248.203.140.53,Debit,5,1,20,1,8,No,Yes,1,No,0,Normal
851691,59949,5,15:34,3/28/2025,Online,56251,ATM,Faisalabad,Multan,16,656376,91.93.171.235,Debit,34,2,5,2,4,No,Yes,1,No,1,Normal
283486,63690,1,14:55,3/23/2025,POS,67645,Fuel,Lahore,Faisalabad,37,755953,244.122.79.72,Debit,22,2,22,4,9,Yes,Yes,0,Yes,0,Normal
215975,86437,2,19:15,3/23/2025,Online,95078,Electronics,Bangkok,Karachi,195,491607,38.13.28.208,Credit,25,6,9,2,5,No,Yes,1,Yes,1,Normal
314530,96628,6,20:16,3/19/2025,Online,26497,Electronics,London,Karachi,385,654191,70.96.96.106,Credit,20,4,16,3,4,No,Yes,1,No,1,Normal
588939,64698,9,16:08,2/21/2025,Online,25268,Fuel,Bangkok,Karachi,470,282113,244.62.181.27,Debit,25,7,12,3,2,No,Yes,2,Yes,1,Normal
140859,53788,6,22:38,2/26/2025,ATM,23163,ATM,Kuala Lumpur,Multan,139,258505,212.255.225.52,Debit,30,6,20,2,8,Yes,Yes,0,Yes,1,Normal
731482,50246,3,4:16,1/31/2025,ATM,26819,Clothing,Lahore,Karachi,58,778774,6.204.36.77,Credit,30,4,2,4,7,No,Yes,2,No,1,Normal
390032,32553,1,15:37,5/1/2025,ATM,10018,Electronics,Karachi,Multan,519,686482,228.32.111.57,Credit,25,1,19,1,6,Yes,Yes,1,Yes,0,Normal
223425,42950,5,0:02,2/3/2025,ATM,83009,Grocery,Multan,Karachi,150,196879,157.254.18.47,Debit,27,3,19,5,9,No,No,1,Yes,0,Normal
437001,33235,7,7:35,2/28/2025,POS,32686,Electronics,Lahore,Karachi,540,237672,187.160.146.5,Credit,29,5,17,3,9,Yes,No,1,No,1,Fraud
573530,95506,5,15:07,3/3/2025,Online,82381,Fuel,Dubai,Lahore,428,219164,208.233.163.167,Credit,31,1,23,3,7,Yes,Yes,2,Yes,0,Normal
546091,76986,9,8:51,4/15/2025,ATM,26638,Electronics,Islamabad,Islamabad,52,526651,120.41.174.90,Debit,39,4,8,3,7,No,Yes,2,No,1,Normal
335234,77672,4,6:25,3/30/2025,ATM,17269,Restaurant,Islamabad,Islamabad,81,291979,204.58.163.212,Debit,27,6,15,4,5,Yes,No,1,No,1,Normal
684032,50747,6,3:18,1/4/2025,ATM,42777,Restaurant,Dubai,Multan,12,465474,11.36.249.179,Credit,19,7,10,3,2,No,No,1,Yes,0,Normal
606468,91133,9,17:21,1/5/2025,POS,54594,ATM,Faisalabad,Multan,11,856129,115.83.181.64,Debit,35,7,10,2,9,Yes,Yes,2,No,1,Normal
887114,46828,1,7:51,1/13/2025,ATM,93174,Grocery,Kuala Lumpur,Faisalabad,511,456885,54.106.221.183,Debit,35,5,3,1,8,No,Yes,0,Yes,1,Normal
791244,65573,3,10:46,3/27/2025,POS,29272,ATM,Lahore,Faisalabad,305,435000,193.14.60.61,Debit,33,5,9,2,1,Yes,No,1,No,1,Normal
779958,36580,9,0:06,3/5/2025,ATM,41138,Restaurant,Singapore,Karachi,271,563724,206.201.32.113,Debit,6,6,13,3,4,Yes,No,2,No,1,Normal
687121,40217,5,19:40,3/23/2025,Online,66099,ATM,Singapore,Faisalabad,218,606064,96.243.9.10,Credit,25,4,20,2,6,No,No,1,No,0,Normal
448103,62210,3,6:35,4/28/2025,POS,68732,Clothing,Singapore,Multan,260,662875,18.224.64.185,Debit,22,6,9,3,1,Yes,Yes,2,Yes,0,Normal
171963,61340,8,4:28,3/23/2025,POS,74579,Grocery,Islamabad,Islamabad,122,679055,113.146.74.157,Debit,38,2,4,2,9,No,No,2,Yes,1,Normal
297848,38338,4,15:11,2/1/2025,POS,54681,ATM,Islamabad,Faisalabad,498,783103,19.80.210.53,Debit,28,2,1,4,1,Yes,No,0,Yes,0,Normal
277933,99882,5,10:11,2/25/2025,Online,20508,Electronics,Faisalabad,Karachi,455,619236,174.46.134.88,Debit,3,1,3,4,8,No,Yes,0,Yes,1,Normal
138020,93029,5,11:50,4/3/2025,Online,17155,Electronics,Singapore,Multan,342,130809,138.89.217.198,Credit,20,7,16,1,9,Yes,Yes,2,Yes,1,Normal
660149,67579,5,5:40,2/8/2025,Online,78867,Clothing,Lahore,Multan,132,952276,10.106.157.173,Credit,12,7,12,4,5,No,No,1,No,1,Normal
584170,67993,5,19:02,3/12/2025,Online,93164,Restaurant,Dubai,Lahore,370,733044,46.67.56.91,Debit,17,5,19,3,4,Yes,No,2,No,1,Normal
565045,88403,7,17:42,1/12/2025,Online,70500,Grocery,Karachi,Islamabad,237,705607,71.77.225.62,Debit,34,2,12,1,6,No,Yes,0,No,0,Fraud
552667,37856,3,18:14,3/20/2025,Online,78142,ATM,London,Karachi,145,422024,187.66.69.3,Credit,32,6,10,3,3,No,No,0,No,1,Normal
979982,52531,4,5:17,1/28/2025,POS,66909,Clothing,Bangkok,Karachi,20,186033,94.102.255.211,Debit,13,2,24,5,3,No,No,0,Yes,0,Normal
894191,54471,4,2:48,3/28/2025,Online,30454,Restaurant,London,Lahore,243,932757,243.97.200.49,Credit,8,2,16,1,4,Yes,No,0,No,0,Normal
142852,60111,2,3:32,2/13/2025,ATM,10423,Clothing,Multan,Islamabad,271,357290,16.9.156.9,Credit,10,1,15,3,1,Yes,No,0,No,1,Normal
463828,67888,6,22:40,3/28/2025,Online,46999,Electronics,Bangkok,Karachi,136,855900,254.85.3.235,Credit,14,2,7,2,9,No,Yes,0,No,0,Normal
645674,74405,1,16:35,2/1/2025,Online,29003,Fuel,Lahore,Islamabad,401,240060,71.223.215.208,Credit,11,7,24,4,7,Yes,No,0,No,1,Normal
363334,52358,1,9:19,1/12/2025,Online,60730,Clothing,Multan,Multan,134,579242,68.238.62.102,Credit,7,1,12,1,8,No,Yes,1,Yes,0,Normal
818799,58962,7,23:16,1/27/2025,POS,70226,Restaurant,London,Karachi,510,825783,4.204.249.153,Debit,22,3,14,4,6,No,No,2,Yes,1,Normal
881224,95199,5,17:57,4/25/2025,POS,99866,Grocery,Karachi,Karachi,2,247265,31.254.228.109,Debit,33,3,12,3,2,Yes,Yes,1,No,1,Normal
102745,99065,8,9:28,1/10/2025,ATM,32723,Restaurant,Singapore,Faisalabad,278,788512,201.97.88.189,Debit,5,2,12,3,4,No,Yes,1,Yes,0,Normal
198510,92600,6,0:44,3/27/2025,Online,65111,ATM,Dubai,Karachi,126,336438,175.159.253.76,Debit,34,4,20,5,3,No,No,1,No,1,Normal
348681,25210,8,0:33,2/6/2025,Online,57203,Clothing,Multan,Islamabad,11,509788,67.202.202.96,Credit,31,4,23,1,8,Yes,No,0,Yes,1,Normal
334982,59131,9,1:21,2/28/2025,Online,38663,Restaurant,London,Karachi,25,622326,39.53.203.152,Debit,12,1,9,4,4,No,No,2,Yes,0,Normal
445269,45445,2,13:34,1/30/2025,Online,15963,ATM,Dubai,Faisalabad,537,593584,109.179.38.210,Debit,9,5,13,2,1,Yes,Yes,0,Yes,1,Normal
258295,31066,4,2:10,2/19/2025,ATM,69266,Restaurant,Faisalabad,Multan,571,574814,213.207.139.173,Credit,30,7,6,4,7,No,Yes,1,Yes,0,Fraud
781354,12484,9,0:58,3/9/2025,ATM,86596,Electronics,Islamabad,Lahore,199,432161,228.8.87.148,Credit,36,7,7,3,2,No,No,2,Yes,0,Normal
119502,88941,3,18:23,1/12/2025,ATM,46626,Fuel,London,Lahore,125,627219,119.188.215.193,Debit,13,3,9,2,8,No,Yes,1,Yes,0,Normal
463259,46982,1,19:45,3/21/2025,POS,48050,Electronics,London,Karachi,253,778853,83.75.235.146,Credit,7,6,20,1,1,No,Yes,2,No,1,Normal
202451,98826,3,18:41,1/23/2025,Online,93576,Fuel,Islamabad,Karachi,523,260169,116.190.26.175,Credit,14,7,9,4,8,No,Yes,0,Yes,1,Normal
563528,99570,7,23:48,3/16/2025,POS,34331,Clothing,Faisalabad,Karachi,168,685737,178.245.140.184,Debit,37,6,3,3,4,No,Yes,1,Yes,0,Normal
296949,53640,3,8:00,3/25/2025,POS,48458,Fuel,Multan,Faisalabad,404,884931,231.244.133.180,Credit,38,4,4,4,8,Yes,Yes,1,No,1,Fraud
698267,31325,5,21:46,1/26/2025,ATM,54843,Restaurant,Kuala Lumpur,Lahore,150,112924,249.134.224.55,Debit,38,4,15,5,5,No,Yes,1,Yes,0,Normal
389884,17513,4,3:37,3/18/2025,Online,52989,Restaurant,Faisalabad,Faisalabad,52,159583,193.53.21.136,Credit,28,4,23,4,4,No,Yes,2,No,0,Normal
873126,10858,3,5:27,1/14/2025,Online,30406,Grocery,Bangkok,Karachi,242,146064,146.134.68.39,Debit,11,1,17,5,5,Yes,Yes,0,Yes,1,Normal
663998,38493,1,23:38,1/24/2025,Online,66160,Fuel,Bangkok,Karachi,447,734052,122.47.181.194,Debit,21,7,5,1,8,Yes,No,1,No,1,Normal
579162,33235,2,19:51,2/18/2025,POS,68750,Clothing,Bangkok,Lahore,109,522524,146.6.112.91,Debit,19,1,17,5,2,No,No,2,Yes,0,Normal
738503,45690,1,11:36,2/12/2025,Online,32531,ATM,Multan,Lahore,309,390315,250.168.62.160,Credit,18,2,16,3,8,No,Yes,1,Yes,0,Normal
529957,88196,1,14:22,4/24/2025,Online,90565,ATM,Faisalabad,Multan,424,375686,26.254.5.95,Credit,22,1,15,5,1,Yes,Yes,2,No,0,Normal
443828,64683,8,21:03,3/15/2025,Online,36132,Electronics,Lahore,Islamabad,436,616634,80.115.87.160,Credit,29,3,7,3,1,Yes,No,1,No,1,Normal
829290,32095,1,22:47,2/7/2025,POS,78080,Grocery,Bangkok,Multan,175,534024,183.65.212.152,Debit,16,7,19,3,6,Yes,No,1,No,1,Normal
683252,65081,7,0:03,4/11/2025,ATM,30171,Electronics,Islamabad,Faisalabad,350,967052,58.40.5.109,Credit,13,3,5,4,8,No,Yes,0,No,1,Normal
750065,65559,4,21:23,1/8/2025,Online,90518,Restaurant,Faisalabad,Multan,299,398770,194.207.168.69,Credit,20,3,13,4,7,Yes,Yes,1,Yes,0,Normal
195621,94262,7,16:30,2/3/2025,POS,38816,Fuel,Lahore,Karachi,55,219158,152.234.90.199,Credit,25,5,2,2,2,Yes,No,1,No,1,Normal
219672,67721,6,7:38,3/13/2025,ATM,33872,Restaurant,London,Multan,193,779960,99.9.36.247,Debit,17,5,1,1,1,No,Yes,2,Yes,0,Normal
690859,56407,5,13:29,3/30/2025,POS,62231,Fuel,Kuala Lumpur,Karachi,75,409346,124.36.28.110,Credit,3,2,11,3,2,Yes,Yes,2,Yes,1,Normal
167006,26051,1,2:57,4/20/2025,ATM,67467,ATM,Karachi,Faisalabad,169,786966,181.145.187.240,Debit,21,3,11,2,2,Yes,No,0,No,0,Normal
456816,77099,1,7:32,3/23/2025,ATM,32512,Grocery,Kuala Lumpur,Faisalabad,155,600932,246.182.243.165,Debit,26,1,7,5,7,Yes,Yes,2,Yes,0,Normal
216934,33643,3,15:27,4/27/2025,Online,58847,ATM,Singapore,Islamabad,254,157390,21.62.155.144,Credit,30,6,15,2,6,No,Yes,1,Yes,0,Normal
270729,40991,6,12:21,5/1/2025,ATM,71800,Fuel,Faisalabad,Karachi,380,145393,76.213.86.44,Debit,4,1,3,2,6,Yes,No,1,Yes,0,Normal
866114,13089,2,18:29,4/30/2025,POS,18180,Electronics,Multan,Multan,187,516649,17.157.80.99,Debit,24,7,15,2,6,Yes,Yes,2,Yes,0,Normal
839418,90288,9,12:17,4/7/2025,Online,79314,ATM,Karachi,Lahore,274,501186,191.181.152.199,Debit,26,6,3,5,4,Yes,No,2,No,1,Normal
828048,61001,4,16:38,2/23/2025,POS,95020,ATM,Lahore,Islamabad,471,183932,83.11.53.70,Debit,5,2,17,2,5,Yes,Yes,2,Yes,0,Normal
386466,22952,5,22:13,3/18/2025,POS,39785,Electronics,Faisalabad,Islamabad,343,732133,113.65.114.49,Debit,24,7,14,4,5,No,Yes,0,No,0,Normal
278214,88185,6,14:22,1/27/2025,ATM,54841,Electronics,Multan,Karachi,391,668780,206.212.85.129,Debit,32,3,15,2,2,No,Yes,2,Yes,0,Normal
554659,74943,1,9:44,2/10/2025,ATM,49722,Restaurant,Multan,Faisalabad,437,588822,113.198.51.128,Credit,22,1,14,1,6,No,No,1,Yes,1,Fraud
336661,78829,8,11:01,2/2/2025,ATM,85923,Restaurant,Lahore,Lahore,147,271725,20.130.85.159,Debit,17,5,24,2,7,No,Yes,0,No,0,Normal
462491,62689,1,3:22,1/12/2025,POS,22000,ATM,Karachi,Karachi,148,175163,68.60.214.60,Debit,38,3,12,1,5,No,No,1,Yes,0,Normal
125447,87266,8,6:56,4/22/2025,POS,39309,Fuel,Faisalabad,Karachi,506,444115,135.255.26.194,Debit,31,4,7,1,1,No,Yes,2,No,0,Normal
386167,19344,2,19:41,1/30/2025,ATM,77445,Fuel,Singapore,Lahore,91,535435,162.160.9.93,Debit,13,6,3,3,3,No,No,1,No,0,Normal
732199,91245,5,9:30,3/30/2025,POS,76609,Fuel,Faisalabad,Karachi,276,244415,87.178.152.65,Debit,37,7,13,4,4,No,Yes,1,Yes,0,Normal
828904,29980,3,13:27,1/22/2025,POS,88859,ATM,Dubai,Lahore,135,791774,149.141.24.142,Debit,20,4,9,2,8,No,No,0,Yes,1,Normal
263126,54134,2,3:52,2/20/2025,Online,88042,Electronics,Multan,Multan,279,127395,57.84.51.208,Debit,27,5,17,2,2,No,No,1,Yes,1,Normal
954928,94742,4,1:51,1/17/2025,POS,41932,Electronics,London,Islamabad,144,944537,7.242.252.233,Credit,11,6,22,5,6,Yes,No,1,No,0,Normal
598851,74295,3,1:05,4/2/2025,POS,97553,Fuel,Lahore,Karachi,561,934089,114.210.20.234,Debit,6,5,3,4,4,No,Yes,1,Yes,1,Normal
450276,34411,6,9:18,2/25/2025,Online,28776,Grocery,Karachi,Multan,386,343031,175.90.111.46,Debit,20,5,14,1,5,No,No,0,No,1,Normal
878270,74252,6,23:58,2/7/2025,POS,63575,Grocery,Bangkok,Karachi,46,278890,172.159.43.142,Credit,4,3,19,1,7,No,Yes,0,Yes,1,Fraud
882225,66926,7,15:10,1/28/2025,POS,14299,ATM,Faisalabad,Faisalabad,551,321681,202.182.233.185,Credit,28,4,8,4,1,Yes,Yes,0,No,0,Normal
704641,22268,5,7:56,2/12/2025,Online,44390,Grocery,Islamabad,Faisalabad,429,554745,91.215.230.41,Credit,10,3,17,1,3,No,Yes,0,No,0,Normal
544954,53090,3,15:07,1/4/2025,Online,18836,Fuel,Multan,Lahore,398,689077,47.238.8.83,Credit,26,1,7,2,2,Yes,Yes,0,No,0,Normal
747523,56161,5,14:36,1/11/2025,POS,10263,Restaurant,Lahore,Faisalabad,589,848999,112.30.49.4,Credit,20,3,3,2,8,No,No,1,No,0,Normal
117524,67426,9,16:48,1/1/2025,POS,63307,Electronics,London,Lahore,7,394111,96.252.198.209,Debit,13,1,18,2,8,Yes,No,1,No,0,Normal
334905,87979,7,9:01,3/13/2025,Online,88728,Electronics,Singapore,Faisalabad,201,927193,225.39.64.132,Debit,20,3,23,4,9,No,Yes,0,No,0,Normal
310191,37700,5,14:25,1/30/2025,POS,56881,Electronics,Lahore,Lahore,312,922762,1.196.181.72,Credit,9,1,9,4,4,No,No,1,No,0,Normal
807174,34548,6,13:10,3/20/2025,POS,42948,Electronics,Kuala Lumpur,Karachi,69,990108,97.128.78.73,Credit,26,3,13,3,2,No,No,2,No,1,Normal
721931,38000,6,4:38,4/25/2025,ATM,44174,Electronics,Karachi,Lahore,197,488541,235.141.9.185,Debit,18,4,5,1,5,Yes,No,2,No,0,Normal
575995,72515,6,15:32,4/8/2025,ATM,61247,Grocery,Singapore,Karachi,262,732343,36.103.89.77,Credit,26,1,9,5,8,No,No,0,No,0,Normal
651615,31692,9,4:03,4/25/2025,ATM,62589,Electronics,Faisalabad,Karachi,583,418042,8.211.2.220,Debit,3,1,22,1,8,No,No,0,Yes,0,Normal
886551,88531,6,11:17,2/26/2025,POS,32304,Grocery,Kuala Lumpur,Faisalabad,262,798337,125.14.107.65,Credit,34,3,24,3,8,No,Yes,2,Yes,1,Normal
287555,63149,4,2:20,2/27/2025,ATM,82290,Grocery,Islamabad,Multan,417,536936,223.59.79.50,Credit,9,1,2,5,5,No,No,1,Yes,0,Normal
773194,97492,1,14:44,1/13/2025,Online,32667,Electronics,Kuala Lumpur,Islamabad,462,870011,214.118.231.238,Credit,11,2,1,2,8,No,Yes,1,No,1,Normal
187395,61736,3,18:40,1/19/2025,Online,91270,Grocery,Dubai,Islamabad,384,824593,142.155.45.184,Credit,33,7,15,5,7,No,No,0,No,0,Normal
774537,52472,9,23:35,2/17/2025,ATM,43845,Grocery,Kuala Lumpur,Multan,176,740424,146.18.77.198,Debit,8,1,17,3,5,Yes,No,0,Yes,0,Normal
104603,75707,3,21:51,3/16/2025,POS,42444,Fuel,Dubai,Multan,443,135893,2.244.13.135,Debit,7,3,18,1,4,No,Yes,1,No,1,Normal
541759,14280,6,19:00,3/31/2025,ATM,75517,Fuel,Singapore,Multan,2,458511,243.231.62.194,Debit,27,1,15,3,8,No,No,2,No,0,Normal
114542,60457,1,16:39,1/5/2025,Online,82179,ATM,Karachi,Karachi,108,384063,254.40.21.238,Credit,29,1,23,2,6,Yes,No,1,Yes,0,Normal
651957,33200,4,11:14,1/8/2025,Online,27460,Electronics,London,Karachi,230,314739,242.121.19.201,Credit,24,5,1,3,9,Yes,No,1,No,1,Normal
187449,27817,2,23:34,2/14/2025,ATM,75049,ATM,Dubai,Faisalabad,453,413468,126.239.131.39,Debit,9,2,5,3,5,Yes,Yes,0,No,1,Normal
453170,70476,4,21:59,3/12/2025,Online,84574,Grocery,Lahore,Faisalabad,320,359675,66.109.147.184,Credit,23,3,23,4,1,No,Yes,2,Yes,0,Normal
341934,33369,3,18:29,3/5/2025,Online,32475,ATM,Faisalabad,Faisalabad,342,689494,91.202.133.12,Credit,7,6,9,4,7,Yes,Yes,2,No,1,Normal
212778,56505,1,20:33,3/15/2025,POS,53683,ATM,Multan,Faisalabad,445,466621,89.200.219.106,Debit,10,5,23,4,1,No,No,1,No,1,Normal
238934,26265,7,13:45,4/17/2025,ATM,37016,Fuel,Dubai,Lahore,169,325120,145.188.205.188,Credit,5,3,15,2,7,No,Yes,2,Yes,1,Normal
984799,45405,4,17:30,2/12/2025,Online,63672,ATM,Karachi,Lahore,392,643727,224.216.174.29,Credit,4,1,9,5,5,No,No,2,Yes,1,Normal
659636,77210,2,19:45,3/7/2025,ATM,40008,Grocery,London,Islamabad,225,289839,244.195.183.114,Credit,34,6,3,4,4,Yes,Yes,1,No,1,Fraud
146491,95604,2,0:35,3/18/2025,POS,67087,ATM,London,Lahore,471,373435,170.23.252.54,Debit,31,2,19,4,7,No,Yes,2,No,0,Normal
424075,76457,6,10:57,4/25/2025,Online,65787,Clothing,Singapore,Multan,408,497616,118.195.87.43,Credit,23,5,10,5,7,No,No,2,No,0,Normal
359421,17041,2,14:02,4/28/2025,Online,94588,Grocery,Singapore,Multan,148,622592,163.20.35.159,Debit,31,2,18,2,7,No,No,1,No,1,Fraud
244607,69918,8,1:38,3/14/2025,ATM,22431,Fuel,Multan,Faisalabad,221,595083,157.47.61.91,Debit,36,2,4,4,1,Yes,No,2,Yes,0,Normal
385467,77105,5,10:08,1/24/2025,ATM,41438,Fuel,Faisalabad,Multan,197,660574,13.245.201.216,Debit,12,2,5,1,2,No,Yes,1,Yes,1,Normal
405563,75685,1,3:51,3/12/2025,POS,75979,Fuel,Kuala Lumpur,Islamabad,333,464596,176.42.147.54,Debit,19,6,6,4,7,No,Yes,2,Yes,1,Normal
416310,54347,7,6:40,4/27/2025,Online,15214,Fuel,London,Multan,258,676349,101.47.147.66,Credit,10,7,1,2,2,Yes,Yes,1,Yes,1,Normal
231748,95620,6,7:17,3/30/2025,POS,13328,Electronics,Faisalabad,Lahore,41,407958,241.26.79.174,Credit,14,7,19,2,8,No,No,1,Yes,1,Normal
396490,25616,7,23:25,2/20/2025,POS,95756,Clothing,Multan,Islamabad,396,894594,92.63.120.127,Debit,37,1,18,3,7,Yes,Yes,1,Yes,0,Normal
698883,16683,3,15:07,2/10/2025,ATM,33518,Grocery,Bangkok,Karachi,373,665351,216.177.212.116,Credit,28,4,23,5,4,Yes,Yes,1,No,0,Normal
804067,51322,8,15:34,2/19/2025,ATM,53576,Electronics,Karachi,Lahore,253,742869,136.101.223.18,Credit,26,6,12,2,7,No,Yes,2,No,1,Normal
434813,39371,9,8:01,1/10/2025,ATM,41853,Fuel,Dubai,Islamabad,411,722356,212.70.13.140,Debit,17,1,9,1,3,No,No,0,Yes,1,Normal
507199,64494,4,14:13,1/24/2025,POS,96217,Clothing,Karachi,Faisalabad,458,483129,216.75.216.27,Credit,12,5,22,2,3,Yes,No,2,Yes,1,Normal
705622,21788,7,15:36,3/1/2025,ATM,98027,Clothing,Kuala Lumpur,Karachi,442,345504,188.198.149.231,Credit,36,6,23,5,9,Yes,Yes,1,Yes,0,Normal
252618,27804,9,19:47,1/31/2025,Online,40636,Electronics,Multan,Karachi,46,885648,87.238.218.40,Debit,37,4,8,4,9,Yes,No,0,Yes,1,Normal
374095,60941,3,7:29,3/17/2025,Online,87030,Fuel,Kuala Lumpur,Islamabad,48,466222,38.45.255.234,Debit,6,6,11,1,4,No,No,0,Yes,0,Normal
497009,37388,9,15:23,4/25/2025,POS,86827,Clothing,Multan,Multan,93,678493,223.90.23.207,Credit,13,6,18,3,5,Yes,Yes,1,No,0,Normal
447508,19397,2,6:20,2/24/2025,ATM,47432,Fuel,Karachi,Karachi,18,310505,165.118.117.68,Credit,13,7,7,3,2,Yes,No,2,Yes,1,Normal
952465,11239,9,23:27,1/27/2025,Online,69617,Restaurant,Kuala Lumpur,Islamabad,238,189326,57.219.110.26,Credit,3,7,10,2,2,Yes,Yes,2,No,1,Normal
815529,25747,5,22:51,3/14/2025,ATM,62014,Fuel,Multan,Islamabad,503,992034,18.136.91.111,Debit,29,5,19,5,4,Yes,Yes,1,No,1,Normal
