Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time,Transaction_Date,Transaction_Type,Merchant_ID,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,Device_ID,IP_Address,Card_Type,Account_Balance,Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount,Max_Transaction_Last_24h,Is_International,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time,Previous_Fraud_Count,Fraud_Label,Month,DayOfWeek,DayName,Hour
866112.0,92664.0,2.0,11:04,2025-03-22,Online,43725.0,Electronics,Multan,Multan,434.0,470841.0,227.108.74.213,Debit,18.0,5.0,6.0,2.0,2.0,No,Yes,0.0,Yes,0.0,Normal,3,5,Saturday,11
767788.0,34443.0,3.0,7:19,2025-02-27,ATM,89318.0,Fuel,Faisalabad,Lahore,136.0,330528.0,230.110.12.123,Credit,37.0,5.0,16.0,3.0,7.0,No,Yes,0.0,Yes,0.0,Normal,2,3,Thursday,7
284282.0,45091.0,7.0,19:19,2025-01-21,Online,28665.0,Fuel,Dubai,Karachi,257.0,831467.0,255.234.246.249,Credit,38.0,2.0,4.0,1.0,6.0,No,No,2.0,No,0.0,Normal,1,1,Tuesday,19
787280.0,78859.0,7.0,4:29,2025-03-14,POS,59774.0,Restaurant,Kuala Lumpur,Lahore,487.0,255459.0,105.224.42.52,Debit,30.0,6.0,15.0,1.0,8.0,No,No,1.0,No,0.0,Normal,3,4,Friday,4
607123.0,86367.0,1.0,20:17,2025-04-24,ATM,79019.0,Fuel,Karachi,Lahore,168.0,645541.0,132.51.134.233,Credit,3.0,4.0,3.0,2.0,2.0,Yes,No,0.0,Yes,0.0,Normal,4,3,Thursday,20
502183.0,66447.0,5.0,21:36,2025-01-22,Online,10301.0,ATM,Lahore,Faisalabad,502.0,919024.0,98.41.246.107,Debit,5.0,3.0,8.0,2.0,5.0,No,Yes,2.0,No,1.0,Normal,1,2,Wednesday,21
660484.0,39740.0,4.0,21:18,2025-03-12,ATM,38535.0,Fuel,Multan,Faisalabad,276.0,110388.0,11.90.187.82,Credit,8.0,3.0,9.0,1.0,5.0,No,Yes,1.0,No,1.0,Normal,3,2,Wednesday,21
339218.0,69132.0,2.0,12:38,2025-03-23,POS,72874.0,Clothing,Multan,Faisalabad,298.0,626169.0,94.32.32.249,Credit,20.0,6.0,13.0,5.0,8.0,Yes,Yes,0.0,No,0.0,Normal,3,6,Sunday,12
100891.0,23782.0,9.0,13:05,2025-01-27,ATM,45881.0,ATM,Dubai,Islamabad,433.0,311515.0,35.140.233.140,Debit,32.0,6.0,8.0,5.0,5.0,No,No,2.0,Yes,1.0,Normal,1,0,Monday,13
118665.0,97681.0,3.0,19:28,2025-01-13,Online,78155.0,Fuel,London,Karachi,491.0,114105.0,206.121.92.250,Debit,9.0,3.0,10.0,3.0,8.0,Yes,Yes,1.0,Yes,1.0,Fraud,1,0,Monday,19
488052.0,31189.0,1.0,1:40,2025-02-15,ATM,82524.0,ATM,Lahore,Karachi,312.0,465593.0,235.69.255.112,Debit,11.0,1.0,1.0,1.0,7.0,Yes,Yes,2.0,Yes,1.0,Normal,2,5,Saturday,1
326856.0,27289.0,3.0,13:00,2025-02-16,Online,38896.0,Restaurant,Lahore,Karachi,251.0,855482.0,146.101.214.107,Credit,23.0,4.0,1.0,5.0,4.0,Yes,Yes,2.0,No,1.0,Normal,2,6,Sunday,13
430702.0,68109.0,8.0,9:42,2025-01-05,ATM,16662.0,Electronics,Faisalabad,Multan,237.0,233550.0,95.7.26.8,Credit,22.0,1.0,18.0,3.0,1.0,No,No,1.0,Yes,1.0,Normal,1,6,Sunday,9
719280.0,48007.0,6.0,15:27,2025-03-11,POS,16437.0,Restaurant,Karachi,Islamabad,288.0,291409.0,209.239.249.173,Debit,31.0,3.0,9.0,2.0,8.0,Yes,No,0.0,Yes,0.0,Normal,3,1,Tuesday,15
174164.0,28195.0,9.0,11:28,2025-04-30,Online,92300.0,Grocery,Multan,Karachi,189.0,402005.0,33.49.231.91,Debit,20.0,5.0,24.0,3.0,6.0,Yes,Yes,1.0,No,1.0,Normal,4,2,Wednesday,11
203560.0,12543.0,5.0,15:13,2025-02-03,ATM,75398.0,ATM,Lahore,Lahore,40.0,680302.0,12.118.169.64,Debit,18.0,6.0,2.0,4.0,3.0,Yes,No,2.0,No,0.0,Normal,2,0,Monday,15
502836.0,61213.0,8.0,10:56,2025-02-23,ATM,67003.0,Restaurant,Faisalabad,Multan,41.0,696381.0,235.168.116.160,Credit,26.0,1.0,2.0,1.0,3.0,No,No,2.0,Yes,0.0,Normal,2,6,Sunday,10
188496.0,61834.0,1.0,17:25,2025-02-16,Online,67246.0,ATM,Singapore,Faisalabad,583.0,608699.0,46.140.4.237,Credit,17.0,1.0,2.0,2.0,6.0,Yes,Yes,1.0,No,0.0,Normal,2,6,Sunday,17
898547.0,84329.0,6.0,5:34,2025-02-13,Online,89612.0,ATM,Islamabad,Karachi,499.0,307918.0,239.154.174.158,Credit,29.0,2.0,19.0,1.0,5.0,No,Yes,1.0,No,1.0,Normal,2,3,Thursday,5
422536.0,37399.0,9.0,19:42,2025-02-18,ATM,23413.0,Clothing,Karachi,Islamabad,76.0,684681.0,24.217.15.223,Credit,28.0,4.0,17.0,5.0,9.0,No,No,2.0,Yes,0.0,Normal,2,1,Tuesday,19
121783.0,86437.0,5.0,0:07,2025-03-12,Online,65407.0,Fuel,Multan,Islamabad,313.0,177648.0,10.189.71.254,Debit,3.0,1.0,8.0,1.0,7.0,No,Yes,2.0,No,0.0,Normal,3,2,Wednesday,0
212116.0,83200.0,5.0,7:42,2025-02-25,POS,51401.0,ATM,Multan,Karachi,153.0,276306.0,163.248.117.179,Credit,13.0,4.0,3.0,5.0,2.0,No,No,1.0,No,0.0,Normal,2,1,Tuesday,7
833847.0,66513.0,4.0,17:34,2025-01-09,Online,44248.0,Restaurant,Lahore,Multan,448.0,143730.0,116.250.249.185,Debit,19.0,4.0,21.0,2.0,3.0,Yes,No,2.0,Yes,1.0,Normal,1,3,Thursday,17
203295.0,52267.0,1.0,5:59,2025-02-14,ATM,91066.0,Clothing,Bangkok,Multan,361.0,949288.0,10.139.100.253,Credit,20.0,6.0,6.0,2.0,5.0,Yes,Yes,0.0,Yes,0.0,Normal,2,4,Friday,5
228482.0,32014.0,3.0,7:28,2025-02-14,POS,89842.0,Grocery,Multan,Lahore,356.0,947298.0,130.167.3.124,Debit,30.0,5.0,12.0,4.0,1.0,No,Yes,1.0,No,0.0,Normal,2,4,Friday,7
943497.0,55774.0,8.0,6:33,2025-01-19,ATM,55398.0,Grocery,Karachi,Faisalabad,139.0,986000.0,110.193.17.105,Debit,13.0,7.0,7.0,3.0,1.0,No,No,0.0,Yes,0.0,Normal,1,6,Sunday,6
461454.0,52877.0,9.0,7:00,2025-03-17,Online,20406.0,ATM,Faisalabad,Islamabad,369.0,506750.0,15.146.204.139,Credit,14.0,4.0,13.0,5.0,5.0,Yes,No,1.0,No,0.0,Normal,3,0,Monday,7
553540.0,38495.0,5.0,7:05,2025-01-20,Online,77205.0,Restaurant,London,Islamabad,389.0,924773.0,240.39.11.133,Credit,38.0,4.0,5.0,5.0,1.0,Yes,Yes,2.0,Yes,1.0,Normal,1,0,Monday,7
421180.0,65685.0,5.0,17:18,2025-04-03,POS,30501.0,Clothing,Lahore,Lahore,375.0,525278.0,162.141.207.54,Credit,15.0,6.0,5.0,2.0,3.0,Yes,No,2.0,Yes,0.0,Normal,4,3,Thursday,17
524582.0,90954.0,6.0,3:21,2025-01-22,Online,21383.0,Grocery,Lahore,Lahore,596.0,675577.0,41.8.218.17,Credit,17.0,1.0,15.0,1.0,1.0,Yes,No,2.0,No,1.0,Normal,1,2,Wednesday,3
337756.0,58176.0,6.0,2:51,2025-04-30,Online,49406.0,Fuel,Karachi,Multan,179.0,930593.0,18.7.112.217,Credit,32.0,6.0,24.0,1.0,9.0,No,Yes,1.0,Yes,1.0,Normal,4,2,Wednesday,2
760578.0,35661.0,3.0,10:19,2025-02-01,POS,85259.0,Fuel,London,Multan,170.0,730215.0,82.129.119.40,Debit,8.0,1.0,20.0,3.0,5.0,No,Yes,0.0,No,1.0,Normal,2,5,Saturday,10
400289.0,95205.0,7.0,19:23,2025-01-01,POS,22974.0,Electronics,Dubai,Lahore,339.0,767117.0,124.219.31.192,Debit,32.0,4.0,18.0,3.0,5.0,No,No,2.0,Yes,0.0,Normal,1,2,Wednesday,19
569168.0,41980.0,3.0,13:22,2025-02-24,Online,93361.0,ATM,Islamabad,Multan,252.0,405832.0,120.211.93.220,Credit,33.0,6.0,3.0,5.0,4.0,No,No,1.0,Yes,1.0,Normal,2,0,Monday,13
141345.0,39212.0,4.0,22:24,2025-01-12,Online,19915.0,Fuel,Singapore,Lahore,54.0,485403.0,212.87.242.214,Debit,25.0,1.0,7.0,1.0,5.0,Yes,No,2.0,No,0.0,Normal,1,6,Sunday,22
409159.0,75627.0,8.0,16:40,2025-01-09,Online,60829.0,ATM,Multan,Karachi,373.0,340878.0,156.103.178.152,Credit,32.0,4.0,18.0,3.0,5.0,No,Yes,2.0,Yes,0.0,Normal,1,3,Thursday,16
154608.0,96818.0,6.0,12:14,2025-04-10,ATM,35461.0,Restaurant,Lahore,Karachi,469.0,114947.0,224.228.41.134,Credit,20.0,4.0,14.0,1.0,9.0,Yes,Yes,1.0,No,1.0,Normal,4,3,Thursday,12
448087.0,64800.0,6.0,3:07,2025-04-19,POS,76939.0,Electronics,Lahore,Faisalabad,504.0,454096.0,187.88.84.248,Debit,27.0,4.0,18.0,1.0,8.0,No,No,0.0,No,1.0,Normal,4,5,Saturday,3
508974.0,50147.0,4.0,2:37,2025-02-17,ATM,56500.0,Restaurant,Karachi,Karachi,358.0,275894.0,104.151.85.180,Credit,16.0,3.0,16.0,5.0,8.0,No,Yes,1.0,Yes,1.0,Normal,2,0,Monday,2
355915.0,78983.0,8.0,3:17,2025-03-14,Online,98897.0,Clothing,Singapore,Multan,163.0,597476.0,202.45.8.90,Debit,24.0,1.0,3.0,4.0,9.0,No,No,0.0,No,1.0,Normal,3,4,Friday,3
443564.0,26429.0,8.0,1:23,2025-02-18,ATM,54925.0,Clothing,Islamabad,Karachi,256.0,502928.0,143.114.244.36,Credit,22.0,2.0,15.0,4.0,7.0,Yes,No,1.0,No,0.0,Normal,2,1,Tuesday,1
541233.0,56200.0,4.0,5:18,2025-01-13,ATM,40984.0,Grocery,Multan,Faisalabad,485.0,121252.0,49.242.227.209,Credit,22.0,4.0,1.0,3.0,1.0,No,Yes,0.0,Yes,1.0,Normal,1,0,Monday,5
970416.0,55400.0,7.0,19:49,2025-01-21,POS,67140.0,Restaurant,Dubai,Faisalabad,132.0,266234.0,181.208.53.255,Credit,25.0,1.0,1.0,4.0,8.0,No,No,2.0,No,1.0,Normal,1,1,Tuesday,19
374264.0,20201.0,3.0,11:06,2025-04-06,ATM,60999.0,Fuel,Karachi,Multan,314.0,140149.0,222.142.200.169,Debit,16.0,3.0,8.0,3.0,4.0,Yes,Yes,1.0,No,1.0,Normal,4,6,Sunday,11
774318.0,20335.0,8.0,1:43,2025-02-21,Online,73809.0,Clothing,Karachi,Lahore,161.0,290810.0,147.204.200.178,Credit,23.0,5.0,18.0,2.0,6.0,Yes,No,2.0,No,1.0,Normal,2,4,Friday,1
608960.0,37741.0,6.0,12:54,2025-02-13,Online,64354.0,Fuel,Multan,Faisalabad,315.0,244318.0,73.53.80.250,Credit,30.0,6.0,13.0,4.0,6.0,No,Yes,2.0,Yes,1.0,Normal,2,3,Thursday,12
605733.0,11209.0,3.0,9:54,2025-03-22,ATM,71137.0,Restaurant,Lahore,Lahore,46.0,163306.0,83.118.62.91,Credit,21.0,7.0,17.0,4.0,2.0,No,Yes,0.0,Yes,0.0,Normal,3,5,Saturday,9
778833.0,82041.0,8.0,20:38,2025-04-17,POS,21105.0,ATM,London,Faisalabad,328.0,691002.0,190.207.218.226,Debit,17.0,4.0,1.0,3.0,2.0,Yes,No,2.0,No,1.0,Normal,4,3,Thursday,20
536533.0,20986.0,5.0,5:16,2025-02-15,Online,39526.0,Fuel,Faisalabad,Lahore,157.0,480703.0,148.92.117.183,Debit,15.0,4.0,21.0,4.0,9.0,No,No,0.0,No,0.0,Normal,2,5,Saturday,5
161401.0,34543.0,9.0,12:47,2025-02-08,Online,35511.0,Clothing,Faisalabad,Lahore,335.0,498632.0,73.220.126.132,Debit,16.0,1.0,9.0,1.0,8.0,Yes,Yes,2.0,Yes,1.0,Normal,2,5,Saturday,12
318214.0,94674.0,3.0,0:32,2025-03-08,Online,80167.0,Clothing,Lahore,Karachi,371.0,930353.0,50.68.73.59,Credit,14.0,5.0,20.0,3.0,7.0,Yes,No,0.0,No,1.0,Normal,3,5,Saturday,0
224182.0,45055.0,5.0,1:58,2025-04-09,POS,30030.0,Clothing,Dubai,Islamabad,277.0,313438.0,241.200.220.50,Credit,5.0,6.0,12.0,4.0,5.0,No,No,1.0,No,1.0,Normal,4,2,Wednesday,1
195180.0,46211.0,4.0,4:32,2025-01-01,POS,46573.0,Grocery,Bangkok,Karachi,519.0,357817.0,134.146.51.183,Credit,3.0,2.0,8.0,1.0,8.0,No,Yes,2.0,No,0.0,Normal,1,2,Wednesday,4
539135.0,51147.0,7.0,18:57,2025-02-02,Online,79993.0,ATM,Singapore,Lahore,402.0,288443.0,202.253.1.137,Debit,12.0,5.0,10.0,4.0,7.0,No,Yes,0.0,Yes,0.0,Normal,2,6,Sunday,18
270839.0,45119.0,1.0,8:33,2025-01-02,POS,87070.0,Restaurant,Dubai,Faisalabad,485.0,125586.0,202.177.236.249,Credit,5.0,6.0,12.0,2.0,3.0,No,No,1.0,Yes,0.0,Normal,1,3,Thursday,8
685961.0,70439.0,2.0,6:27,2025-02-16,Online,38473.0,Clothing,Lahore,Islamabad,273.0,962191.0,166.33.29.10,Credit,20.0,1.0,13.0,1.0,6.0,Yes,Yes,2.0,No,1.0,Normal,2,6,Sunday,6
540100.0,78513.0,6.0,2:44,2025-01-27,ATM,12534.0,Restaurant,Bangkok,Faisalabad,448.0,116476.0,152.107.64.113,Credit,30.0,4.0,15.0,1.0,8.0,No,No,0.0,Yes,1.0,Normal,1,0,Monday,2
860715.0,72071.0,3.0,13:40,2025-02-19,POS,43775.0,Restaurant,Bangkok,Multan,439.0,366972.0,63.253.63.239,Debit,13.0,7.0,3.0,2.0,7.0,Yes,Yes,2.0,Yes,1.0,Normal,2,2,Wednesday,13
466895.0,89334.0,1.0,15:02,2025-01-16,Online,83971.0,Grocery,Kuala Lumpur,Multan,88.0,487553.0,70.240.117.149,Debit,5.0,5.0,2.0,2.0,6.0,No,Yes,2.0,Yes,0.0,Fraud,1,3,Thursday,15
468403.0,25926.0,7.0,12:50,2025-04-21,Online,28512.0,Clothing,Lahore,Faisalabad,104.0,100468.0,85.95.26.60,Debit,7.0,5.0,9.0,2.0,3.0,No,Yes,2.0,No,1.0,Normal,4,0,Monday,12
445991.0,70989.0,4.0,6:49,2025-03-04,Online,31826.0,Restaurant,Dubai,Lahore,560.0,619537.0,103.28.71.20,Debit,25.0,3.0,6.0,3.0,6.0,Yes,Yes,2.0,No,1.0,Normal,3,1,Tuesday,6
361179.0,16834.0,4.0,20:59,2025-01-06,ATM,51491.0,Grocery,London,Faisalabad,474.0,259096.0,92.136.38.88,Credit,32.0,1.0,2.0,1.0,6.0,No,No,2.0,No,1.0,Normal,1,0,Monday,20
559360.0,42034.0,2.0,6:29,2025-03-21,POS,83235.0,Grocery,Lahore,Multan,173.0,723697.0,43.43.54.253,Debit,9.0,5.0,20.0,2.0,2.0,No,Yes,1.0,No,1.0,Normal,3,4,Friday,6
565221.0,61837.0,2.0,3:00,2025-04-25,ATM,71056.0,Grocery,Dubai,Karachi,277.0,789558.0,241.249.36.211,Credit,38.0,6.0,9.0,3.0,6.0,Yes,No,2.0,No,0.0,Normal,4,4,Friday,3
557872.0,96700.0,4.0,4:23,2025-02-11,ATM,23739.0,Restaurant,Singapore,Faisalabad,71.0,519228.0,252.146.231.225,Credit,13.0,6.0,10.0,2.0,1.0,Yes,No,0.0,No,1.0,Normal,2,1,Tuesday,4
168020.0,45348.0,7.0,18:02,2025-02-11,ATM,68980.0,Electronics,Bangkok,Karachi,527.0,326154.0,217.200.247.32,Credit,20.0,2.0,3.0,5.0,6.0,Yes,Yes,2.0,No,0.0,Normal,2,1,Tuesday,18
498336.0,26902.0,3.0,14:22,2025-03-17,Online,70596.0,Restaurant,Karachi,Multan,503.0,786896.0,176.191.31.232,Credit,16.0,3.0,4.0,2.0,9.0,Yes,Yes,0.0,No,1.0,Normal,3,0,Monday,14
270443.0,78929.0,8.0,22:55,2025-02-24,ATM,21634.0,Fuel,Lahore,Islamabad,3.0,756359.0,211.161.225.166,Credit,26.0,4.0,11.0,1.0,1.0,Yes,No,0.0,Yes,1.0,Fraud,2,0,Monday,22
286797.0,57899.0,4.0,5:29,2025-02-06,Online,70405.0,Electronics,Kuala Lumpur,Multan,377.0,767561.0,10.85.64.164,Debit,38.0,3.0,4.0,2.0,4.0,No,No,1.0,Yes,0.0,Normal,2,3,Thursday,5
426896.0,20600.0,8.0,21:03,2025-01-07,POS,63592.0,Fuel,Lahore,Multan,108.0,244722.0,71.61.175.60,Debit,7.0,2.0,14.0,3.0,9.0,No,Yes,1.0,No,0.0,Normal,1,1,Tuesday,21
317834.0,40566.0,4.0,17:29,2025-03-04,Online,97672.0,Fuel,Kuala Lumpur,Islamabad,482.0,245914.0,248.90.124.106,Debit,17.0,7.0,21.0,2.0,7.0,No,No,1.0,Yes,1.0,Normal,3,1,Tuesday,17
157988.0,60463.0,3.0,4:59,2025-02-17,POS,53087.0,Clothing,Bangkok,Karachi,335.0,245795.0,95.193.67.203,Credit,31.0,5.0,12.0,4.0,2.0,No,No,1.0,Yes,0.0,Normal,2,0,Monday,4
917730.0,16058.0,7.0,6:01,2025-02-16,POS,46235.0,Fuel,Lahore,Islamabad,452.0,826293.0,33.185.18.235,Debit,17.0,2.0,15.0,2.0,4.0,Yes,No,1.0,No,0.0,Normal,2,6,Sunday,6
164515.0,81671.0,9.0,2:20,2025-04-12,Online,13913.0,ATM,Karachi,Karachi,554.0,663740.0,30.96.7.228,Debit,14.0,4.0,1.0,5.0,8.0,Yes,No,0.0,Yes,0.0,Normal,4,5,Saturday,2
689453.0,84636.0,1.0,23:09,2025-03-02,Online,55778.0,Grocery,Singapore,Lahore,247.0,781705.0,114.112.19.117,Credit,15.0,1.0,12.0,2.0,8.0,No,Yes,2.0,Yes,0.0,Normal,3,6,Sunday,23
567510.0,39791.0,2.0,21:02,2025-04-30,ATM,52126.0,Restaurant,Kuala Lumpur,Karachi,596.0,349149.0,5.31.166.155,Credit,8.0,4.0,24.0,4.0,5.0,Yes,Yes,2.0,No,0.0,Normal,4,2,Wednesday,21
109264.0,18453.0,1.0,16:12,2025-04-22,Online,26561.0,Grocery,Bangkok,Karachi,542.0,196425.0,33.125.100.253,Credit,25.0,4.0,17.0,4.0,2.0,Yes,Yes,1.0,Yes,1.0,Fraud,4,1,Tuesday,16
461650.0,85002.0,8.0,9:24,2025-02-11,Online,85514.0,Electronics,Singapore,Lahore,451.0,965912.0,128.112.18.244,Credit,20.0,3.0,21.0,4.0,4.0,Yes,No,1.0,Yes,0.0,Normal,2,1,Tuesday,9
303682.0,85688.0,6.0,12:32,2025-04-08,Online,58736.0,Fuel,Singapore,Karachi,114.0,862892.0,248.203.140.53,Debit,5.0,1.0,20.0,1.0,8.0,No,Yes,1.0,No,0.0,Normal,4,1,Tuesday,12
851691.0,59949.0,5.0,15:34,2025-03-28,Online,56251.0,ATM,Faisalabad,Multan,16.0,656376.0,91.93.171.235,Debit,34.0,2.0,5.0,2.0,4.0,No,Yes,1.0,No,1.0,Normal,3,4,Friday,15
283486.0,63690.0,1.0,14:55,2025-03-23,POS,67645.0,Fuel,Lahore,Faisalabad,37.0,755953.0,244.122.79.72,Debit,22.0,2.0,22.0,4.0,9.0,Yes,Yes,0.0,Yes,0.0,Normal,3,6,Sunday,14
215975.0,86437.0,2.0,19:15,2025-03-23,Online,95078.0,Electronics,Bangkok,Karachi,195.0,491607.0,38.13.28.208,Credit,25.0,6.0,9.0,2.0,5.0,No,Yes,1.0,Yes,1.0,Normal,3,6,Sunday,19
314530.0,96628.0,6.0,20:16,2025-03-19,Online,26497.0,Electronics,London,Karachi,385.0,654191.0,70.96.96.106,Credit,20.0,4.0,16.0,3.0,4.0,No,Yes,1.0,No,1.0,Normal,3,2,Wednesday,20
588939.0,64698.0,9.0,16:08,2025-02-21,Online,25268.0,Fuel,Bangkok,Karachi,470.0,282113.0,244.62.181.27,Debit,25.0,7.0,12.0,3.0,2.0,No,Yes,2.0,Yes,1.0,Normal,2,4,Friday,16
140859.0,53788.0,6.0,22:38,2025-02-26,ATM,23163.0,ATM,Kuala Lumpur,Multan,139.0,258505.0,212.255.225.52,Debit,30.0,6.0,20.0,2.0,8.0,Yes,Yes,0.0,Yes,1.0,Normal,2,2,Wednesday,22
731482.0,50246.0,3.0,4:16,2025-01-31,ATM,26819.0,Clothing,Lahore,Karachi,58.0,778774.0,6.204.36.77,Credit,30.0,4.0,2.0,4.0,7.0,No,Yes,2.0,No,1.0,Normal,1,4,Friday,4
390032.0,32553.0,1.0,15:37,2025-05-01,ATM,10018.0,Electronics,Karachi,Multan,519.0,686482.0,228.32.111.57,Credit,25.0,1.0,19.0,1.0,6.0,Yes,Yes,1.0,Yes,0.0,Normal,5,3,Thursday,15
223425.0,42950.0,5.0,0:02,2025-02-03,ATM,83009.0,Grocery,Multan,Karachi,150.0,196879.0,157.254.18.47,Debit,27.0,3.0,19.0,5.0,9.0,No,No,1.0,Yes,0.0,Normal,2,0,Monday,0
437001.0,33235.0,7.0,7:35,2025-02-28,POS,32686.0,Electronics,Lahore,Karachi,540.0,237672.0,187.160.146.5,Credit,29.0,5.0,17.0,3.0,9.0,Yes,No,1.0,No,1.0,Fraud,2,4,Friday,7
573530.0,95506.0,5.0,15:07,2025-03-03,Online,82381.0,Fuel,Dubai,Lahore,428.0,219164.0,208.233.163.167,Credit,31.0,1.0,23.0,3.0,7.0,Yes,Yes,2.0,Yes,0.0,Normal,3,0,Monday,15
546091.0,76986.0,9.0,8:51,2025-04-15,ATM,26638.0,Electronics,Islamabad,Islamabad,52.0,526651.0,120.41.174.90,Debit,39.0,4.0,8.0,3.0,7.0,No,Yes,2.0,No,1.0,Normal,4,1,Tuesday,8
335234.0,77672.0,4.0,6:25,2025-03-30,ATM,17269.0,Restaurant,Islamabad,Islamabad,81.0,291979.0,204.58.163.212,Debit,27.0,6.0,15.0,4.0,5.0,Yes,No,1.0,No,1.0,Normal,3,6,Sunday,6
684032.0,50747.0,6.0,3:18,2025-01-04,ATM,42777.0,Restaurant,Dubai,Multan,12.0,465474.0,11.36.249.179,Credit,19.0,7.0,10.0,3.0,2.0,No,No,1.0,Yes,0.0,Normal,1,5,Saturday,3
606468.0,91133.0,9.0,17:21,2025-01-05,POS,54594.0,ATM,Faisalabad,Multan,11.0,856129.0,115.83.181.64,Debit,35.0,7.0,10.0,2.0,9.0,Yes,Yes,2.0,No,1.0,Normal,1,6,Sunday,17
887114.0,46828.0,1.0,7:51,2025-01-13,ATM,93174.0,Grocery,Kuala Lumpur,Faisalabad,511.0,456885.0,54.106.221.183,Debit,35.0,5.0,3.0,1.0,8.0,No,Yes,0.0,Yes,1.0,Normal,1,0,Monday,7
791244.0,65573.0,3.0,10:46,2025-03-27,POS,29272.0,ATM,Lahore,Faisalabad,305.0,435000.0,193.14.60.61,Debit,33.0,5.0,9.0,2.0,1.0,Yes,No,1.0,No,1.0,Normal,3,3,Thursday,10
779958.0,36580.0,9.0,0:06,2025-03-05,ATM,41138.0,Restaurant,Singapore,Karachi,271.0,563724.0,206.201.32.113,Debit,6.0,6.0,13.0,3.0,4.0,Yes,No,2.0,No,1.0,Normal,3,2,Wednesday,0
687121.0,40217.0,5.0,19:40,2025-03-23,Online,66099.0,ATM,Singapore,Faisalabad,218.0,606064.0,96.243.9.10,Credit,25.0,4.0,20.0,2.0,6.0,No,No,1.0,No,0.0,Normal,3,6,Sunday,19
448103.0,62210.0,3.0,6:35,2025-04-28,POS,68732.0,Clothing,Singapore,Multan,260.0,662875.0,18.224.64.185,Debit,22.0,6.0,9.0,3.0,1.0,Yes,Yes,2.0,Yes,0.0,Normal,4,0,Monday,6
171963.0,61340.0,8.0,4:28,2025-03-23,POS,74579.0,Grocery,Islamabad,Islamabad,122.0,679055.0,113.146.74.157,Debit,38.0,2.0,4.0,2.0,9.0,No,No,2.0,Yes,1.0,Normal,3,6,Sunday,4
297848.0,38338.0,4.0,15:11,2025-02-01,POS,54681.0,ATM,Islamabad,Faisalabad,498.0,783103.0,19.80.210.53,Debit,28.0,2.0,1.0,4.0,1.0,Yes,No,0.0,Yes,0.0,Normal,2,5,Saturday,15
277933.0,99882.0,5.0,10:11,2025-02-25,Online,20508.0,Electronics,Faisalabad,Karachi,455.0,619236.0,174.46.134.88,Debit,3.0,1.0,3.0,4.0,8.0,No,Yes,0.0,Yes,1.0,Normal,2,1,Tuesday,10
138020.0,93029.0,5.0,11:50,2025-04-03,Online,17155.0,Electronics,Singapore,Multan,342.0,130809.0,138.89.217.198,Credit,20.0,7.0,16.0,1.0,9.0,Yes,Yes,2.0,Yes,1.0,Normal,4,3,Thursday,11
660149.0,67579.0,5.0,5:40,2025-02-08,Online,78867.0,Clothing,Lahore,Multan,132.0,952276.0,10.106.157.173,Credit,12.0,7.0,12.0,4.0,5.0,No,No,1.0,No,1.0,Normal,2,5,Saturday,5
584170.0,67993.0,5.0,19:02,2025-03-12,Online,93164.0,Restaurant,Dubai,Lahore,370.0,733044.0,46.67.56.91,Debit,17.0,5.0,19.0,3.0,4.0,Yes,No,2.0,No,1.0,Normal,3,2,Wednesday,19
565045.0,88403.0,7.0,17:42,2025-01-12,Online,70500.0,Grocery,Karachi,Islamabad,237.0,705607.0,71.77.225.62,Debit,34.0,2.0,12.0,1.0,6.0,No,Yes,0.0,No,0.0,Fraud,1,6,Sunday,17
552667.0,37856.0,3.0,18:14,2025-03-20,Online,78142.0,ATM,London,Karachi,145.0,422024.0,187.66.69.3,Credit,32.0,6.0,10.0,3.0,3.0,No,No,0.0,No,1.0,Normal,3,3,Thursday,18
979982.0,52531.0,4.0,5:17,2025-01-28,POS,66909.0,Clothing,Bangkok,Karachi,20.0,186033.0,94.102.255.211,Debit,13.0,2.0,24.0,5.0,3.0,No,No,0.0,Yes,0.0,Normal,1,1,Tuesday,5
894191.0,54471.0,4.0,2:48,2025-03-28,Online,30454.0,Restaurant,London,Lahore,243.0,932757.0,243.97.200.49,Credit,8.0,2.0,16.0,1.0,4.0,Yes,No,0.0,No,0.0,Normal,3,4,Friday,2
142852.0,60111.0,2.0,3:32,2025-02-13,ATM,10423.0,Clothing,Multan,Islamabad,271.0,357290.0,16.9.156.9,Credit,10.0,1.0,15.0,3.0,1.0,Yes,No,0.0,No,1.0,Normal,2,3,Thursday,3
463828.0,67888.0,6.0,22:40,2025-03-28,Online,46999.0,Electronics,Bangkok,Karachi,136.0,855900.0,254.85.3.235,Credit,14.0,2.0,7.0,2.0,9.0,No,Yes,0.0,No,0.0,Normal,3,4,Friday,22
645674.0,74405.0,1.0,16:35,2025-02-01,Online,29003.0,Fuel,Lahore,Islamabad,401.0,240060.0,71.223.215.208,Credit,11.0,7.0,24.0,4.0,7.0,Yes,No,0.0,No,1.0,Normal,2,5,Saturday,16
